entity_id,P,A,Comp,GSI,OSR,NDVI,NDBI,FAR,SC,AH,Po,UH,UA,Longitude,Latitude,hdbscan_labels
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3419,0.706905258,0.790816009,0.740489358,0.057086945,0.192581751,0.757164973,0.661328616,-1.100457941,0.011903033,-0.694627513,0.984302977,-0.512071186,0.680762475,118.9067003,32.01883019,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3420,0.420496654,0.627018513,0.852329598,0.12706592,0.139519642,0.476483909,0.697669113,-0.894895415,0.019486533,-0.686181692,0.962759191,-0.5733464,0.539054046,118.8627165,32.02333589,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3421,0.417310258,0.631163477,0.898279916,0.129396192,0.13831447,0.660073533,0.613269875,-0.696960553,0.016074675,-0.196952979,0.945276488,-0.119284716,0.587168185,118.889987,32.06660856,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3422,0.502533045,0.682421421,0.880130916,0.178991839,0.116797233,0.630861326,0.598293518,-0.474456888,0.016514071,-0.188463133,0.891327908,-0.338227026,0.594110986,118.8494962,32.00810882,37
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3423,0.506070398,0.681615804,0.857640914,0.007645227,0.325911309,0.831620569,0.397704202,-1.249133319,0.024533543,-0.942862822,0.995912919,-0.772019371,0.502788698,118.8437924,32.00947866,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3424,0.537046423,0.701868188,0.863187726,0.157203931,0.125404912,0.725839183,0.565830428,-0.18379714,0.020072963,0.626763553,0.898297757,-0.029819341,0.576989703,118.8561118,32.01829753,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3425,0.563459933,0.722286097,0.891595514,0.103174442,0.153332429,0.816229976,0.407311408,-1.040550967,0.019565912,-0.930055445,0.951250058,-1.008154639,0.57362606,118.8396931,31.99587237,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3426,0.5723242,0.72081612,0.839524678,0.234435611,0.098902253,0.638526225,0.678435839,-0.690929918,0.017288807,-0.840450506,0.894158142,-0.871465035,0.585198064,118.8508441,31.99180851,21
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3427,0.588655225,0.729478744,0.828022553,0.170174317,0.120147353,0.631705786,0.621406667,-0.890487776,0.021452431,-0.922308899,0.944329921,-0.925087715,0.559093017,118.8556785,31.99676197,21
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3428,0.532247341,0.701710469,0.884543114,0.245714069,0.095786187,0.554498079,0.689125956,-0.14964587,0.015929449,-0.148115573,0.875935347,-0.288804078,0.610979102,118.8462768,32.0038746,37
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3429,0.511824651,0.692251156,0.910552419,0.193392759,0.111665443,0.633221905,0.638320859,-0.037597571,0.013611008,0.450689544,0.921930223,0.655699703,0.662210097,118.8426442,32.0002584,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3430,0.382789379,0.600767176,0.834258269,0.158999993,0.124651534,0.684149054,0.668096411,-0.860999664,0.022564733,-0.809590871,0.913687547,-0.843122576,0.524556653,118.8455508,31.99722219,37
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3431,0.481514931,0.671385065,0.896767739,0.195835999,0.110832874,0.542529722,0.704154823,-0.510975777,0.013140288,-0.376120119,0.940256611,-0.15599893,0.682755927,118.864345,31.99979023,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3432,0.437458865,0.631283835,0.80690717,0.080452048,0.169829389,0.662290436,0.659914053,0.217333463,0.010414921,4.452225286,0.942581082,4.268755661,0.654093628,118.8672058,32.00215662,13
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3433,0.665345421,0.792798367,0.941576344,0.06825,0.180737437,0.797429351,0.466224523,-1.094034945,0.015804539,-0.820076908,0.965041841,-0.905237608,0.661470264,118.9126997,32.00997003,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3434,0.493903264,0.672300132,0.84559346,0.010963814,0.302002852,0.722261367,0.573368518,-1.239593804,0.019490327,-0.869391254,0.993404431,-0.802490889,0.527206668,118.9288927,32.04215639,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3435,0.461268691,0.650999526,0.840141784,0.055126163,0.194899591,0.810279527,0.490453611,-1.166410687,0.032566512,-1.056810911,0.98103764,-0.910227145,0.439547889,118.6367524,32.16149993,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3436,0.408111855,0.625929617,0.902564131,0.290441985,0.084695674,0.506289087,0.475929625,-0.068890582,0.009373224,-0.287653684,0.872186502,-0.328743747,0.693145361,118.6867843,32.18098527,18
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3437,0.703679321,0.779664497,0.684955495,0.070779164,0.178324352,0.767083386,0.525105052,-1.044804328,0.018310908,-0.619445901,0.987817233,-0.623621113,0.570492289,118.6627387,32.17671866,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3438,0.35607173,0.596390236,0.927780703,0.125506516,0.140338544,0.505286987,0.684115305,-0.696267809,0.013970103,-0.150024811,0.953506811,-0.001297835,0.583475524,118.6929765,32.15367692,32
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3439,0.594093123,0.708816281,0.674017491,0.202900826,0.108482623,0.641470565,0.767990553,-0.753746679,0.023345319,-0.816828272,0.927768678,-0.828412294,0.544250184,118.6986176,32.14337821,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3440,0.592326668,0.741440195,0.899131713,0.249194992,0.094853299,0.710855286,0.327376729,-0.138278038,0.011095493,-0.154016737,0.882442971,-0.350768741,0.691626272,118.7001651,32.17948913,1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3441,0.372800719,0.602383317,0.89250817,0.411722418,0.061554718,0.539664706,0.395547078,2.01280012,0.009761053,0.9849485,0.835449166,1.790460973,0.663162103,118.6936147,32.1767251,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3442,0.414261197,0.634755575,0.941543701,0.365403303,0.069469477,0.679780984,0.321461363,1.727435058,0.015674826,1.060583941,0.836468736,1.604087139,0.597887083,118.6935883,32.17900426,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3443,0.372222846,0.606729096,0.929113972,0.152170021,0.127563221,0.495679997,0.518768564,-0.114484078,0.010987312,0.85301209,0.927902382,0.818647073,0.688451047,118.7030753,32.18302486,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3444,0.42932732,0.625078958,0.79946059,0.222608358,0.102335275,0.53883174,0.703027485,0.198972648,0.015682161,0.526673735,0.921625152,0.997539555,0.585419192,118.6984979,32.18437199,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3445,0.40112119,0.624203593,0.923410056,0.109301492,0.149506686,0.641582346,0.434473507,0.010372595,0.014575258,2.213889755,0.926949572,1.355745374,0.604415698,118.7056184,32.18260618,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3446,0.373911312,0.609340652,0.941471776,0.192517516,0.111966257,0.584220002,0.608049502,0.456379905,0.017034821,1.310061832,0.897678512,1.526534033,0.581180925,118.705176,32.18868309,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3447,0.491168261,0.678209766,0.902512627,0.198941893,0.109789364,0.606231879,0.561721326,-0.206947789,0.015823496,0.110101029,0.890041591,-0.239418749,0.581049446,118.6815599,32.17984509,18
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3448,0.461590015,0.655788213,0.873690869,0.144765896,0.130871139,0.480631448,0.439508364,-0.815926216,0.006234299,-0.623624055,0.880551664,-0.900175456,0.758155735,118.6823897,32.18330324,18
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3449,0.487381038,0.673214283,0.882617384,0.018160696,0.268535444,0.483427509,0.486674751,-1.22926715,0.013913784,-0.991273977,0.990530976,-0.963944647,0.60671031,118.6827881,32.18607198,18
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3450,0.575034809,0.733779371,0.924200681,0.182980392,0.115335691,0.560586962,0.51540514,-0.465957046,0.005267704,-0.204983966,0.908141744,-0.369312143,0.830005904,118.6847893,32.1909618,18
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3451,0.429289035,0.639466796,0.904139087,0.172976783,0.119064129,0.712636295,0.31456101,-0.302440848,0.009525578,0.191792931,0.910357262,0.185293902,0.703058082,118.6762555,32.17850368,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3452,0.431746106,0.639456715,0.892203305,0.579686807,0.038865177,0.461899405,0.610742137,0.260630241,0.003977642,-0.780239653,0.731275194,-0.650730428,0.87961111,118.6764824,32.18086623,18
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3453,0.505989162,0.690726873,0.927404921,0.131066447,0.137463925,0.410864741,0.545826535,-0.775962039,0.005242854,-0.415129552,0.942737385,-0.488362396,0.809630903,118.6767197,32.18721169,18
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3454,0.52469408,0.683733651,0.790107959,0.291842556,0.084376649,0.432135518,0.70045683,-0.207250106,0.003147352,-0.451219029,0.757775795,-0.769471577,0.891021196,118.6703313,32.18579796,18
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3455,0.362478043,0.575173474,0.74783392,0.212800215,0.105323525,0.515865943,0.718049994,-0.480663011,0.015013979,-0.430668215,0.865217347,-0.55357275,0.609179825,118.7099627,32.16716921,38
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3456,0.443387596,0.649753742,0.915094025,0.189100674,0.113153832,0.611500224,0.505543492,1.277043002,0.012762113,2.800920579,0.896993721,2.893109339,0.613480753,118.7086654,32.1888619,13
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3457,0.385772111,0.599327891,0.810956691,0.0,0.0,0.45542595,0.691154252,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.7112797,32.18970971,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3458,0.451793911,0.654077923,0.90756594,0.186770809,0.11397598,0.523588379,0.601733758,0.504642371,0.015668545,1.486789094,0.92982629,2.458430336,0.612305449,118.7040218,32.18593746,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3459,0.538216972,0.683152921,0.73105783,0.193405316,0.111661138,0.423165708,0.666370962,-0.447337943,0.007623171,-0.251106322,0.919830914,-0.203699894,0.751185008,118.6901816,32.180011,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3460,0.450972218,0.656894068,0.933755314,0.340993247,0.074054556,0.57678267,0.344705119,0.944367351,0.012915755,0.494206945,0.888716083,0.893305705,0.608926513,118.6936165,32.18256592,28
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3461,0.323155453,0.569115936,0.877379569,0.042063941,0.212833885,0.434733547,0.667317827,-1.162322659,0.014041816,-0.839742144,0.977068296,-0.586747513,0.602219534,118.6876229,32.18520982,11
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3462,0.298211801,0.556013228,0.897136099,0.236909359,0.098206149,0.428696135,0.702550023,2.52232989,0.007958738,3.643175401,0.8172301,1.580856798,0.559705179,118.6904045,32.1852108,1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3463,0.269096,0.540188613,0.916623131,0.0,0.0,0.38861036,0.694178117,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.6927149,32.18520607,7
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3464,0.359246032,0.599134149,0.933697689,0.279114981,0.08733376,0.349587926,0.70038679,0.184926605,0.009413144,0.068899689,0.881255099,0.318314006,0.685939188,118.6879339,32.18698895,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3465,0.358850907,0.599569372,0.939163932,0.131449811,0.137270234,0.381076596,0.665962796,0.182448768,0.008124622,1.996043376,0.916846259,1.933631671,0.685818438,118.6904276,32.18701865,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3466,0.405506594,0.619309648,0.865003177,0.212923718,0.105285048,0.516820948,0.533939336,-0.130160915,0.010598722,0.113819118,0.862248513,-0.265805511,0.64783163,118.6926919,32.18779418,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3467,0.288779155,0.552652061,0.917116959,0.494147096,0.04945297,0.348273133,0.76773814,0.958940983,0.004738621,-0.161266867,0.761390479,0.826798452,0.891378409,118.6906384,32.18892423,25
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3468,0.48798695,0.677190529,0.910118735,0.137935954,0.134076128,0.664609012,0.448559364,-0.688291458,0.014543427,-0.266232283,0.925243544,-0.405360587,0.651342717,118.7053734,32.15510332,32
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3469,0.50087355,0.68651817,0.919612971,0.316339048,0.079031507,0.518533975,0.646231541,1.046523761,0.014946611,0.768442081,0.891669806,0.804913588,0.62891173,118.706876,32.14975942,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3470,0.378783578,0.602143427,0.862494489,0.098408317,0.156468938,0.486303531,0.623231993,-0.845725895,0.019761452,-0.239390813,0.956680949,-0.148772264,0.546737191,118.7123893,32.17048242,35
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3471,0.718740883,0.790515663,0.693042475,0.032364199,0.230218043,0.716938628,0.676245142,-1.115896109,0.008129099,-0.121147414,0.988447946,-0.447020887,0.708752477,118.736372,32.17403073,11
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3472,0.631304769,0.748249804,0.772872887,0.045014409,0.208338151,0.773775199,0.378142197,-1.010725732,0.008485351,0.222391754,0.984416715,0.102950435,0.697035059,118.7404776,32.17135749,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3473,0.440189394,0.650954765,0.940544067,0.050024541,0.201339665,0.523017233,0.54355722,-0.509062761,0.017269186,3.355998843,0.969231514,2.495269564,0.547595872,118.7528835,32.15467179,13
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3474,0.417549385,0.626465626,0.861861643,0.000549347,0.500530521,0.725211697,0.468329777,-1.26439184,0.040881839,-0.979909921,0.999472891,-1.258054988,0.0,118.7132831,32.18902277,6
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3475,0.684087667,0.789596173,0.828438045,0.228810027,0.100513015,0.54384081,0.560660143,-0.64443051,0.012323931,-0.753186437,0.913294829,-0.825613455,0.686833656,118.6555442,32.16943857,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3476,0.403672654,0.627572282,0.93740173,0.00601113,0.34185842,0.664658127,0.524761412,-1.252830992,0.032330741,-0.953770432,0.99732282,-0.570332348,0.466798029,118.7129849,32.18104848,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3477,0.413584735,0.628805851,0.898187484,0.024814829,0.247832546,0.584891661,0.597006845,-1.194744388,0.03048999,-0.707730779,0.984453945,-0.766141199,0.462322951,118.7142198,32.18455577,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3478,0.418112691,0.630029053,0.885795863,0.0,0.0,0.676295932,0.538689145,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.7155499,32.18854804,6
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3479,0.360951293,0.5975655,0.912877069,0.075051877,0.174437199,0.596331209,0.485771347,-0.974900625,0.012608952,-0.369761229,0.941959476,-0.643241055,0.650323844,118.6923835,32.19107789,18
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3480,0.569884527,0.719323112,0.839829182,0.128285969,0.138885925,0.637220041,0.688975918,-0.958762313,0.015632971,-0.860254258,0.932188567,-0.970846435,0.637403853,118.6893985,32.19765967,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3481,0.574263469,0.693707186,0.659035665,0.155334272,0.126198359,0.399140499,0.760482128,-0.361825264,0.00750316,0.274610242,0.951422607,0.771221793,0.762467672,118.7319097,32.16196973,31
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3482,0.430538163,0.638832289,0.893240002,0.018540428,0.267163085,0.433531395,0.608982202,-1.221926056,0.019021068,-0.873672665,0.989570825,-0.733063621,0.546753532,118.7393747,32.16287574,32
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3483,0.441421592,0.648708868,0.916601094,0.119405923,0.143643036,0.480891922,0.511788505,-0.8321826,0.015955684,-0.450265344,0.94246191,-0.506393179,0.610634447,118.739106,32.1602972,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3484,0.461769966,0.66362766,0.933246973,0.053432311,0.19696926,0.483569612,0.597479831,-0.962909809,0.020046069,0.223449625,0.979871451,0.138538583,0.536985768,118.7384833,32.15718876,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3485,0.468252083,0.668387849,0.938675379,0.112938436,0.14733595,0.40735618,0.614068135,-0.749073014,0.016560013,-0.137714742,0.963207293,-0.069324579,0.582618813,118.7380681,32.15347453,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3486,0.419943959,0.637544074,0.935223123,0.005845457,0.343711846,0.639104895,0.383424424,-1.247961843,0.030660094,-0.658095782,0.995879162,-0.80307806,0.462492466,118.7451943,32.15591297,13
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3487,0.442015278,0.652293992,0.942068212,0.109451411,0.149415788,0.545347045,0.469657221,0.664364892,0.013608392,4.187555241,0.934404665,4.5808382,0.626676309,118.7489303,32.15531773,13
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3488,0.974402455,0.927960007,0.567166706,0.123403673,0.141459086,0.483057426,0.800002029,-0.496947787,0.008764063,0.41051702,0.962434004,0.040127464,0.78905441,118.7453286,32.19705686,37
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3489,0.620657795,0.757508743,0.885712705,0.217122241,0.103990109,0.587772474,0.537962258,-0.190611924,0.011759849,-0.012541756,0.905522314,-0.18671839,0.668190595,118.7067926,32.20487295,37
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3490,0.579288677,0.721586619,0.814021157,0.019557052,0.263622945,0.436292229,0.683691564,-1.23014979,0.02201941,-1.053409388,0.988808085,-0.990489828,0.521880714,118.6989807,32.20182524,11
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3491,0.454189864,0.650457711,0.868693366,0.211602839,0.105697728,0.570518065,0.66495986,0.080335751,0.01466263,0.454308242,0.928230507,0.885255375,0.605241956,118.7015516,32.21018569,31
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3492,0.437805821,0.650544943,0.949339129,0.172375821,0.119294931,0.525075935,0.516990731,-0.423330965,0.016700798,-0.03405224,0.918851422,-0.004638123,0.564989325,118.7050574,32.20987452,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3493,0.460402984,0.657412776,0.89155982,0.151660726,0.127785548,0.589467794,0.469472,-0.679255733,0.016427183,-0.371923426,0.941526988,-0.342322199,0.58718317,118.7098092,32.20995441,32
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3494,0.761272157,0.827488725,0.756221366,0.041845759,0.213178759,0.501255421,0.468742442,-1.036896697,0.006360472,0.157202817,0.990951636,0.398233957,0.831996674,118.7529304,32.17220068,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3495,0.757104644,0.829423347,0.78624071,0.035274824,0.22450706,0.85913929,0.40205138,-1.177617367,0.016672054,-0.826980367,0.983927992,-0.859793859,0.64232721,118.707237,32.19495794,37
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3496,0.381478759,0.611291083,0.919127406,0.444334103,0.056499561,0.529879637,0.525651367,1.027763747,0.012479339,0.057173828,0.806668861,-0.212401871,0.629290282,118.7102074,32.17288422,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3497,0.400880848,0.626103954,0.939720035,0.467379875,0.053146211,0.48902356,0.608655719,0.443187293,0.010378643,-0.441356674,0.721522788,-0.642945071,0.687757341,118.7096737,32.1705608,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3498,0.412508633,0.61260095,0.786663834,0.216805308,0.104086983,0.50908365,0.74394505,1.031447426,0.009187909,1.856700509,0.874363433,1.933545122,0.649887841,118.6894676,32.18985104,32
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3499,0.443872663,0.648769781,0.90507946,0.030075718,0.235081367,0.478960984,0.743244715,-1.197443062,0.026975303,-0.902653056,0.99087632,-0.513887008,0.511349285,118.6608733,32.18745681,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3500,0.61689095,0.710465627,0.604647916,0.001078052,0.455821076,0.709068062,0.797141641,-1.263507507,0.042256294,-1.037924933,0.999480793,-0.881254535,0.409407041,118.6716838,32.18913523,11
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3501,0.66775079,0.753569456,0.664847429,0.028708461,0.238166838,0.801766276,0.720706189,-1.206272704,0.032728726,-0.968820117,0.991621626,-0.816384327,0.486883441,118.6521349,32.17815411,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3502,0.47124733,0.669873965,0.935481641,0.001932236,0.417123682,0.622854907,0.630923612,-1.261337268,0.035034216,-0.93747683,0.99872696,-0.935369252,0.447795972,118.6573152,32.19022511,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3503,0.454163038,0.65994407,0.942089475,0.063136785,0.185901785,0.579669435,0.647674782,-0.858464913,0.008304535,0.483041812,0.973704325,0.46550075,0.679253942,118.6727079,32.19968558,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3504,0.434276602,0.646945822,0.938247225,0.152752008,0.127310071,0.438346476,0.731178799,0.140779492,0.007735524,1.396929375,0.922426528,0.979504032,0.703030185,118.6761001,32.20178257,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3505,0.495825672,0.681508579,0.90534508,0.0,0.0,0.67160038,0.627402087,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.6803946,32.20462129,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3506,0.496351438,0.686429555,0.941512738,0.165483692,0.122000952,0.462647469,0.707172606,-0.522119375,0.008959302,-0.164373585,0.935505289,-0.002891768,0.705960555,118.6677553,32.19128435,11
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3507,0.369942382,0.0,0.0,0.0,0.0,0.0,1.0,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.6657134,32.18724205,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3508,0.471545199,0.668781392,0.925318134,0.128070097,0.138997613,0.412157036,0.775020329,-0.753015793,0.005865477,-0.326847025,0.948941238,-0.26047561,0.77102587,118.6638664,32.1892546,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3509,0.449998164,0.657213461,0.941215986,0.001086579,0.455298489,0.331360656,0.851954244,-1.261830983,0.024525512,-0.531730753,0.998957129,-1.258054988,0.0,118.6610658,32.19276633,6
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3510,0.45529578,0.66054648,0.941200148,0.194808774,0.111181643,0.566323432,0.68490259,-0.10835024,0.009227606,0.315116907,0.923097672,0.741301834,0.702178323,118.6690103,32.19733646,32
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3511,0.459101852,0.66273709,0.939552028,0.011539324,0.298610055,0.604832145,0.626239988,-1.195305509,0.019311326,0.362711618,0.996605086,1.58579795,0.573505656,118.6650043,32.19504767,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3512,0.541309486,0.683308061,0.719952093,0.0315184,0.231974201,0.510918903,0.708958204,-1.128197641,0.007232017,-0.209327075,0.974723696,-0.499960705,0.72669884,118.6719247,32.19366289,11
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3513,0.522590318,0.676779233,0.753006333,0.001254658,0.445760299,0.717168555,0.631298822,-1.261412131,0.028979785,-0.571263544,0.999176907,-0.596828786,0.484190059,118.6756514,32.19611552,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3514,0.538935979,0.704141753,0.871214563,0.003469026,0.378315374,0.680147623,0.638308028,-1.257913048,0.014509723,-0.927172943,0.997160005,-0.937483795,0.525108287,118.682671,32.19514659,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3515,0.490700493,0.682078215,0.935152934,0.068533365,0.180462669,0.4958945,0.708803119,-0.867683252,0.008768016,0.270357501,0.97615246,0.628620957,0.720570534,118.6794976,32.19861561,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3516,0.510733377,0.693346607,0.924508858,0.013478503,0.28830871,0.731469113,0.576260144,-1.233525378,0.024425186,-0.866321493,0.991185037,-0.903614906,0.499131753,118.6839304,32.20208005,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3517,0.611618581,0.747900019,0.856564467,0.007050255,0.331284144,0.846352679,0.518491476,-1.247529249,0.026320535,-0.807649966,0.996741496,-0.805702473,0.488987944,118.688108,32.20858456,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3518,0.707915313,0.796889799,0.775704091,0.005203533,0.351426286,0.822895733,0.616314999,-1.252978895,0.025626013,-0.85478994,0.998619243,-0.71230686,0.502861088,118.6493791,32.18973973,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3519,0.794589933,0.859777523,0.833008265,0.017909928,0.269457548,0.831261118,0.566261635,-1.234808495,0.014476088,-1.084492715,0.996668218,-0.735448338,0.694050785,118.6654948,32.2052474,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3520,1.0,1.0,0.914781703,0.03618007,0.222826664,0.643059309,0.444157353,-1.176395414,0.019757916,-0.836441401,0.995887636,-0.667507681,0.641046555,118.809637,32.19182617,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3521,0.464911806,0.633614934,0.710147883,0.009836706,0.309196862,0.752221452,0.6327186,-1.246510827,0.023678983,-1.012590437,0.994235912,-0.891420777,0.546196969,118.9907348,32.15499664,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3522,0.439900457,0.645312572,0.897720397,0.075898561,0.173693246,0.540916198,0.599254847,-0.566951411,0.017827634,1.396090697,0.961786267,1.258484257,0.552389955,118.9841395,32.13974825,9
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3523,0.538397347,0.697580221,0.826137836,0.033197715,0.228531727,0.356935713,0.700400238,-1.194300034,0.023820052,-0.941783926,0.979805902,-0.970731134,0.555442242,118.9451818,32.14066008,8
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3524,0.570083554,0.700397762,0.713700259,0.00231105,0.405251388,0.949805305,0.381459147,-1.260361598,0.038759666,-0.914803236,0.998277627,-0.965602583,0.407791874,118.9378691,32.15190899,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3525,0.60986396,0.657981125,0.400484357,0.051016107,0.200038019,0.642755786,0.89624394,-1.162273606,0.020769523,-0.981987823,0.973961176,-0.904795733,0.570169117,118.9328357,32.15363644,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3526,0.458348915,0.647573257,0.828825314,0.017249538,0.271949058,0.535417589,0.660691522,-1.231329234,0.019501873,-0.995956244,0.988990122,-1.076952798,0.604880113,118.9351305,32.1576311,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3527,0.424467745,0.63348336,0.881671604,0.361443738,0.070192018,0.456062459,0.721379825,0.239907107,0.018210569,-0.272743754,0.889770765,-0.435179071,0.578807538,118.7963044,32.10099945,26
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:3528,0.478755662,0.666585728,0.873629451,0.356849011,0.071040452,0.611298673,0.48582549,1.119716098,0.01183289,0.561580926,0.815294094,0.569875093,0.648502166,118.7837405,32.11790753,-1
